Date,Avocado A,Avocado B,Banana A,Banana B,Carrot A,Carrot B,Cucumber A,Cucumber B,Green Apple A,Green Apple B,Green Cabbage A,Green Cabbage B,Lemon A,Lemon B,Letture A,Letture B,Onion A,Onion B,Pear A,Pear B,Pomegranate A,Pomegranate B,Red Apple A,Red Apple B,Red Cabbage A,Red Cabbage B,Red Pepper A,Red Pepper B,Sweet-Potato A,Sweet-Potato B,Tomatoe A,Tomatoe B,Yellow Pepper A,Yellow Pepper B
16.02.2017,8.0,10.8,6.4,6.62,2.2,3.3600000000000003,4.0,3.86,3.5,6.7,1.3,3.5700000000000003,,3.9,1.9,,2.5,,4.9,10.0,,7.9,3.0,4.8,3.5,6.109999999999999,,8.3,,4.9,,3.8,4.5,8.7
19.02.2017,,14.0,6.4,6.62,2.1,3.26,4.5,4.36,3.5,7.0,1.5,3.77,2.9,4.1,2.9,,,,7.0,9.9,3.5,7.5,3.0,5.0,4.1,6.709999999999999,3.2,8.5,4.7,4.9,,4.0,,8.8
20.02.2017,7.0,7.3,6.4,6.62,2.4,3.5599999999999996,4.3,4.16,3.5,6.8,1.4,3.67,3.5,4.6,2.3,,2.4,,,8.0,5.0,,3.0,5.3,3.4,6.01,3.5,7.4,4.3,4.8,,3.5,,8.3
21.02.2017,,9.5,6.3,6.52,2.2,3.3600000000000003,5.1,4.96,3.5,6.7,1.3,3.5700000000000003,,3.9,2.8,,2.7,,4.9,10.4,,,3.0,4.8,3.5,6.109999999999999,4.2,8.6,,4.9,,3.8,,8.8
22.02.2017,,12.7,6.3,6.52,2.1,3.26,5.8,5.66,,7.1,1.3,3.5700000000000003,2.5,4.0,2.4,,2.8,,7.0,9.8,3.8,7.2,,5.0,3.7,6.3100000000000005,3.3,8.3,4.6,4.9,,3.9,,8.5
23.02.2017,,10.2,6.1,6.319999999999999,2.2,3.3600000000000003,6.4,6.260000000000001,3.5,6.7,1.3,3.5700000000000003,,3.9,2.7,,2.6,,4.0,10.3,,,3.0,4.8,3.4,6.01,,8.4,,4.8,,3.8,,8.6
26.02.2017,7.0,8.3,6.0,6.22,2.0,3.16,5.7,5.5600000000000005,3.5,6.5,1.4,3.67,3.3,4.4,2.9,,2.8,,4.0,8.5,,,3.0,5.4,3.2,5.8100000000000005,4.5,8.2,4.4,4.6,,3.8,5.7,8.1
01.03.2017,,,6.2,6.42,2.3,3.46,4.6,4.46,3.5,6.9,1.1,3.37,3.0,4.1,2.7,,,,7.0,9.8,4.0,7.5,3.0,4.8,3.2,5.8100000000000005,4.7,8.4,3.9,4.8,,4.4,5.0,9.0
02.03.2017,,13.6,6.3,6.52,2.2,3.3600000000000003,4.1,3.9599999999999995,3.5,6.7,1.2,3.4699999999999998,,3.9,2.7,,,,4.9,10.4,,,3.0,4.8,3.3,5.91,5.8,9.0,,4.8,,4.3,,9.2
05.03.2017,,11.9,6.3,6.52,2.1,3.26,4.6,4.46,3.5,6.6,1.2,3.4699999999999998,,3.9,2.7,,,,4.9,10.1,,,3.0,4.8,3.1,5.71,6.5,9.1,,4.9,,4.3,,9.2
06.03.2017,,13.0,6.2,6.42,1.9,3.0599999999999996,4.3,4.16,3.5,6.9,1.2,3.4699999999999998,3.0,3.8,2.3,,2.7,,,10.0,3.0,7.6,3.0,4.8,3.3,5.91,3.5,8.7,,5.0,,4.7,,8.8
07.03.2017,,13.4,6.2,6.42,2.2,3.3600000000000003,4.3,4.16,3.5,6.7,1.1,3.37,,3.9,2.7,,,,4.9,10.3,,,3.0,4.8,3.0,5.609999999999999,8.0,8.8,,4.9,,4.6,,9.0
08.03.2017,7.6,13.0,6.2,6.42,2.2,3.3600000000000003,5.1,4.96,3.5,7.0,1.1,3.37,2.6,3.9,2.7,,,,7.0,10.2,,7.5,3.0,4.8,3.0,5.609999999999999,3.5,8.6,4.2,5.0,,4.7,,8.8
12.03.2017,8.6,15.0,6.4,6.62,2.1,3.26,4.1,3.9599999999999995,3.5,6.9,1.0,3.27,3.0,3.7,2.7,,,,7.0,9.8,,,3.0,4.7,2.9,5.51,4.3,8.0,4.0,4.9,,4.1,6.0,8.3
13.03.2017,9.0,15.0,6.5,6.72,2.1,3.26,3.9,3.76,3.7,6.8,0.9,3.17,3.0,3.9,2.7,,,,7.0,9.4,,,3.0,5.0,2.7,5.3100000000000005,3.6,7.6,4.3,4.8,,4.0,3.4,7.6
14.03.2017,7.0,9.0,6.6,6.819999999999999,2.4,3.5599999999999996,4.0,3.86,3.7,6.2,1.1,3.37,4.0,4.3,1.7,,,,4.0,9.5,,,3.0,5.5,3.0,5.609999999999999,,7.3,4.0,4.6,,4.1,6.0,7.7
15.03.2017,,14.5,6.5,6.72,2.3,3.46,3.3,3.1599999999999997,3.9,6.5,1.1,3.37,3.0,4.0,2.0,,,,,9.2,,,3.0,5.0,2.9,5.51,6.0,7.2,4.0,4.8,,4.0,,7.2
19.03.2017,,,7.0,7.22,2.3,3.46,4.0,3.86,4.7,6.7,1.5,3.77,3.2,3.9,1.6,,,,,9.2,,,3.0,5.0,2.9,5.51,3.6,6.9,3.9,4.6,,3.9,3.2,7.2
20.03.2017,,14.0,7.0,7.22,2.1,3.26,3.9,3.76,4.7,6.7,1.5,3.77,3.0,3.8,2.0,,,,,9.2,,,3.0,5.0,2.9,5.51,3.6,7.1,3.9,4.5,,4.0,3.4,7.2
21.03.2017,7.0,11.0,7.1,7.319999999999999,2.0,3.16,5.2,5.0600000000000005,4.7,6.9,1.5,3.77,4.0,4.6,1.6,,,,6.0,11.0,,,3.0,5.0,2.8,5.41,,7.7,3.8,4.6,,3.8,,7.7
22.03.2017,,,7.0,7.22,2.2,3.3600000000000003,6.2,6.0600000000000005,4.7,6.7,1.3,3.5700000000000003,3.0,3.9,1.7,,,,,9.9,,,3.0,5.0,2.6,5.21,3.6,7.7,4.0,4.6,,4.3,3.4,7.7
23.03.2017,,,7.0,7.22,2.1,3.26,4.8,4.66,4.5,6.7,1.3,3.5700000000000003,2.4,3.8,1.7,,,,6.0,10.3,,,3.0,4.8,2.7,5.3100000000000005,6.0,7.4,,4.6,,3.8,,7.7
26.03.2017,,,7.3,7.52,2.3,3.46,3.7,3.56,4.7,6.8,1.4,3.67,3.0,3.8,1.6,,,,,10.2,,,3.0,4.8,2.3,4.91,4.2,7.5,3.9,4.7,,3.9,3.5,7.8
02.04.2017,,,7.5,7.72,2.0,3.16,2.6,2.46,4.5,6.6,1.4,3.67,,3.6,1.6,,,,6.0,9.9,,,3.0,4.8,2.3,4.91,4.1,7.0,,4.2,,5.0,4.0,7.7
03.04.2017,,,7.5,7.72,2.3,3.46,3.0,2.86,4.7,6.6,1.4,3.67,3.0,3.7,1.5,,,,,10.1,,,3.0,5.0,2.3,4.91,3.6,7.5,3.7,4.4,,5.1,3.4,8.1
04.04.2017,,,7.7,7.92,1.9,3.0599999999999996,3.1,2.96,4.5,6.7,1.5,3.77,2.0,3.7,1.6,,,,6.0,10.2,,,3.0,4.8,2.4,5.01,4.4,7.5,3.8,4.5,,5.0,4.2,7.7
05.04.2017,,,7.6,7.819999999999999,1.9,3.0599999999999996,3.6,3.46,4.7,6.6,1.3,3.5700000000000003,2.7,3.7,1.5,,,,,9.9,,,3.0,4.8,2.4,5.01,3.5,7.4,3.8,4.6,3.0,5.7,3.4,7.8
12.04.2017,,,8.1,8.32,2.0,3.16,2.5,2.36,4.5,6.7,1.4,3.67,3.0,3.8,1.5,,,,,10.2,,,3.0,5.0,2.1,4.71,3.7,7.1,3.8,4.5,,6.2,3.7,7.8
13.04.2017,,,8.4,8.620000000000001,1.8,2.96,2.5,2.36,4.5,6.6,1.5,3.77,,4.0,1.5,,,,6.0,10.0,,,3.0,4.8,2.2,4.8100000000000005,5.1,7.3,,4.4,,6.2,4.6,7.4
18.04.2017,,,9.3,9.520000000000001,1.8,2.96,2.4,2.26,4.5,6.6,1.5,3.77,2.7,4.2,1.5,,,,,10.2,,,3.0,5.0,2.4,5.01,4.1,8.0,3.6,4.6,,6.8,3.7,8.4
19.04.2017,,,9.9,10.120000000000001,1.8,2.96,2.5,2.36,4.5,6.5,1.4,3.67,,4.5,1.5,,,,6.0,10.5,,,3.0,4.8,2.4,5.01,4.8,7.5,,4.4,,6.3,5.0,7.8
20.04.2017,,,9.9,10.120000000000001,1.8,2.96,2.9,2.76,4.5,6.6,1.5,3.77,2.6,4.4,1.6,,,,,10.4,,,3.0,5.0,2.4,5.01,4.0,7.3,3.7,4.6,3.0,6.5,4.4,7.9
23.04.2017,,,10.0,10.22,2.0,3.16,3.0,2.86,4.5,6.6,1.4,3.67,,4.2,1.5,,,,6.0,11.1,,,3.0,4.8,2.1,4.71,4.5,6.8,,4.6,,6.5,6.0,7.3
24.04.2017,,,10.2,10.42,2.1,3.26,2.9,2.76,4.5,6.6,1.4,3.67,2.5,4.2,1.5,,,,6.0,9.8,,,3.0,5.0,2.3,4.91,3.9,7.2,3.8,4.7,3.2,6.5,4.1,7.6
25.04.2017,,,10.2,10.42,2.0,3.16,3.0,2.86,4.5,6.8,1.3,3.5700000000000003,2.5,4.7,1.4,,,,6.0,11.9,,,3.0,4.9,2.3,4.91,5.0,6.7,,4.6,,6.5,4.0,7.1
26.04.2017,,,10.0,10.22,2.0,3.16,2.8,2.6599999999999997,4.5,6.6,1.3,3.5700000000000003,2.6,4.3,1.4,,,,6.0,10.1,,,3.0,5.0,2.2,4.8100000000000005,3.5,6.8,4.0,4.8,3.0,6.8,3.6,6.9
01.05.2017,,,9.9,10.120000000000001,1.9,3.0599999999999996,2.4,2.26,4.5,6.6,1.2,3.4699999999999998,2.5,4.2,1.4,,,,6.0,9.7,,,3.0,5.0,2.1,4.71,3.9,7.0,3.8,4.6,,7.1,3.6,7.9
03.05.2017,,,9.6,9.82,1.9,3.0599999999999996,2.8,2.6599999999999997,4.5,6.6,1.1,3.37,2.5,4.1,1.6,,,,,9.9,,,3.0,5.0,2.1,4.71,3.6,7.9,4.0,4.6,,7.3,3.7,7.8
04.05.2017,,,9.8,10.020000000000001,2.4,3.5599999999999996,2.7,2.56,4.5,6.8,1.3,3.5700000000000003,4.0,4.2,2.0,,,,,11.5,,,3.0,5.0,2.1,4.71,4.5,9.3,,4.3,,6.8,4.7,9.7
09.05.2017,,,9.5,9.72,2.5,3.66,2.1,1.96,4.5,6.6,1.7,3.9699999999999998,2.2,4.2,2.0,,,,7.0,11.2,,,3.0,5.0,2.2,4.8100000000000005,4.7,9.6,3.9,4.3,,6.3,,9.5
10.05.2017,,,9.1,9.32,2.6,3.76,1.9,1.7599999999999998,4.5,6.9,1.6,3.87,2.3,4.1,2.0,,,,6.3,11.0,,,3.0,5.0,2.2,4.8100000000000005,,9.2,4.0,4.5,,6.2,,9.3
11.05.2017,,,8.8,9.020000000000001,2.5,3.66,2.3,2.1599999999999997,4.5,6.7,1.4,3.67,2.5,4.1,2.0,,,,7.0,10.4,,,3.0,5.0,2.1,4.71,,9.5,4.0,4.5,,6.2,,9.6
14.05.2017,,,8.2,8.42,2.0,3.16,2.4,2.26,4.5,6.7,1.4,3.67,2.2,4.3,2.0,,,,7.0,10.4,,,3.0,5.0,1.9,4.51,,9.6,4.0,4.5,,5.9,,9.6
15.05.2017,,,8.7,8.92,2.3,3.46,2.4,2.26,4.5,6.8,1.4,3.67,2.6,4.3,2.0,,,,6.3,11.0,,,3.0,5.0,2.0,4.609999999999999,5.0,9.9,4.0,4.5,,5.7,,9.6
17.05.2017,,,7.9,8.120000000000001,2.0,3.16,2.8,2.6599999999999997,4.5,6.6,1.6,3.87,2.8,4.3,2.0,,,,7.0,9.9,,,3.0,5.0,2.3,4.91,6.7,11.0,4.0,4.4,,5.9,4.4,11.2
18.05.2017,,,7.8,8.02,2.2,3.3600000000000003,3.1,2.96,4.5,6.6,1.6,3.87,2.5,4.2,2.0,,,,6.3,10.8,,,3.0,4.9,2.2,4.8100000000000005,7.0,11.0,,4.1,,5.5,7.0,10.8
21.05.2017,,,7.4,7.62,2.2,3.3600000000000003,2.8,2.6599999999999997,4.5,7.0,1.9,4.17,2.0,4.0,2.0,,,,6.4,10.3,,,3.0,5.0,2.3,4.91,3.9,11.0,4.0,4.3,,4.8,3.5,11.3
22.05.2017,,,7.6,7.819999999999999,2.1,3.26,3.2,3.06,4.5,7.1,1.7,3.9699999999999998,2.6,4.2,2.0,,,,6.0,10.6,,,3.0,5.0,2.2,4.8100000000000005,6.5,11.1,4.0,4.3,,4.7,7.0,10.8
23.05.2017,,,7.5,7.72,2.4,3.5599999999999996,3.0,2.86,4.7,6.8,1.9,4.17,,4.4,2.0,,,,6.3,11.6,,,3.0,4.9,2.3,4.91,5.5,11.0,,4.3,,4.6,5.0,10.9
24.05.2017,,,7.5,7.72,2.1,3.26,2.8,2.6599999999999997,5.0,6.4,1.9,4.17,2.6,4.2,2.0,,,,6.4,9.9,,,3.0,5.0,2.5,5.109999999999999,,11.3,3.9,4.3,3.5,3.9,4.5,11.2
01.06.2017,,,7.1,7.319999999999999,2.2,3.3600000000000003,3.3,3.1599999999999997,5.0,6.4,2.5,4.77,2.7,4.9,1.8,,,,6.0,10.8,,,3.0,5.0,2.8,5.41,5.9,10.2,3.9,4.5,,3.9,5.3,10.2
04.06.2017,,,7.1,7.319999999999999,2.4,3.5599999999999996,2.9,2.76,5.0,6.4,2.4,4.67,2.6,4.7,2.1,,,,6.4,11.0,,,3.0,5.0,2.9,5.51,6.2,9.5,4.1,4.6,2.8,3.6,5.3,10.9
05.06.2017,,,7.2,7.42,2.0,3.16,2.3,2.1599999999999997,5.0,7.5,2.1,4.37,2.9,5.1,2.0,,,,6.4,10.8,,,3.0,5.0,2.7,5.3100000000000005,4.8,9.3,3.9,4.6,2.2,3.6,4.8,10.3
06.06.2017,,,7.1,7.319999999999999,2.4,3.5599999999999996,2.6,2.46,5.0,6.0,2.1,4.37,4.5,6.4,1.9,,,,6.0,11.3,,,3.0,5.0,2.4,5.01,6.0,8.0,3.9,4.6,2.4,3.5,5.0,8.2
07.06.2017,,,7.1,7.319999999999999,2.4,3.5599999999999996,3.0,2.86,5.0,7.2,2.0,4.27,3.5,5.8,1.9,,,,7.0,9.8,,,3.0,5.0,2.6,5.21,4.8,8.1,3.8,4.7,,3.3,3.4,8.4
08.06.2017,,,7.4,7.62,2.3,3.46,3.4,3.26,5.0,7.9,2.0,4.27,4.1,5.8,1.9,,,,6.0,11.1,,,3.0,5.0,2.6,5.21,6.0,7.7,3.9,4.7,,3.1,5.2,7.4
11.06.2017,,,7.2,7.42,2.4,3.5599999999999996,2.9,2.76,5.0,7.2,2.2,4.470000000000001,3.0,6.1,2.0,,,,6.4,9.8,,,3.0,5.0,2.5,5.109999999999999,3.6,7.4,3.9,4.7,2.0,3.0,3.6,7.6
12.06.2017,,,8.2,8.42,2.4,3.5599999999999996,2.9,2.76,5.0,7.5,2.2,4.470000000000001,3.5,5.9,2.0,,,,6.0,10.7,,,3.0,5.0,2.5,5.109999999999999,3.6,7.2,3.9,4.6,2.0,2.9,3.4,7.5
13.06.2017,,,7.6,7.819999999999999,2.3,3.46,2.5,2.36,5.0,8.0,2.3,4.57,4.5,5.7,1.9,,,,6.0,10.9,,,3.0,5.0,2.4,5.01,3.6,7.0,3.9,4.6,,2.8,3.5,7.2
14.06.2017,,,7.4,7.62,2.4,3.5599999999999996,3.3,3.1599999999999997,5.0,7.2,2.9,5.17,3.3,5.9,2.0,,,,6.0,10.0,,,3.0,5.0,2.4,5.01,3.7,7.7,3.9,4.6,,2.9,3.5,7.4
15.06.2017,,,7.2,7.42,2.3,3.46,3.8,3.6599999999999997,5.0,7.2,2.9,5.17,4.1,6.1,1.9,,,,6.0,11.3,,,3.0,5.0,2.1,4.71,4.5,7.7,3.8,4.6,1.8,2.8,4.0,7.4
18.06.2017,,,7.0,7.22,2.2,3.3600000000000003,3.2,3.06,5.0,8.0,2.9,5.17,3.7,6.3,2.1,,,,6.0,11.0,,,3.0,5.0,2.3,4.91,3.9,7.8,3.8,4.6,,3.0,3.9,7.3
19.06.2017,,,7.2,7.42,2.1,3.26,3.1,2.96,5.0,7.6,3.0,5.27,3.2,6.4,2.0,,,,6.0,11.0,,,3.0,5.0,2.3,4.91,3.9,7.4,4.0,4.6,,2.9,3.7,7.3
21.06.2017,,,7.8,8.02,2.4,3.5599999999999996,3.9,3.76,5.0,7.2,3.2,5.470000000000001,3.5,6.1,2.0,,,,6.0,10.2,,,3.0,5.0,2.3,4.91,3.7,7.5,3.9,4.2,1.8,2.7,3.4,7.3
25.06.2017,,,10.7,10.92,2.3,3.46,3.6,3.46,5.0,7.4,2.7,4.970000000000001,3.2,6.5,2.4,,,,6.5,11.0,,,3.0,5.0,2.4,5.01,3.7,7.3,3.9,4.2,1.8,2.9,3.8,7.2
26.06.2017,,,7.9,8.120000000000001,2.2,3.3600000000000003,4.3,4.16,5.0,7.6,2.7,4.970000000000001,3.5,7.1,2.2,,,,6.0,11.0,,,3.0,5.0,2.3,4.91,3.8,7.0,3.9,4.2,1.8,3.0,3.8,7.3
02.07.2017,,,13.7,13.92,2.9,4.06,3.6,3.46,5.0,6.6,2.5,4.77,4.5,8.4,2.0,,,,,,,,3.0,5.0,2.1,4.71,3.7,7.1,3.7,4.3,1.7,2.4,3.9,7.7
03.07.2017,,,14.2,14.42,2.8,3.96,4.1,3.9599999999999995,5.0,7.6,2.6,4.87,5.6,9.0,2.0,,,,,,,,3.0,5.0,2.3,4.91,3.9,7.2,3.7,4.4,1.7,2.6,3.6,7.6
04.07.2017,,,14.0,14.22,2.6,3.76,3.4,3.26,5.0,7.5,2.8,5.07,6.5,9.0,2.2,,,,,,,,3.0,5.0,2.3,4.91,3.5,7.1,3.5,4.4,1.7,2.6,3.5,7.5
05.07.2017,,,14.7,14.92,2.8,3.96,3.8,3.6599999999999997,5.0,7.4,2.5,4.77,5.0,8.7,2.2,,,,,,,,3.0,5.0,2.7,5.3100000000000005,3.6,6.9,3.5,4.4,1.8,2.7,3.5,7.6
06.07.2017,,,15.5,15.72,2.9,4.06,4.2,4.0600000000000005,5.0,7.5,2.8,5.07,6.0,9.5,2.5,,,,,,,,3.0,5.0,2.7,5.3100000000000005,4.1,6.6,3.7,4.4,2.0,2.8,3.7,7.3
09.07.2017,,,15.0,15.22,3.4,4.56,4.1,3.9599999999999995,5.0,6.6,2.7,4.970000000000001,5.1,10.3,2.2,,,,,,,,3.0,5.0,2.6,5.21,4.1,6.3,3.7,4.4,2.0,3.2,3.6,7.2
10.07.2017,,,14.9,15.120000000000001,3.3,4.46,4.2,4.0600000000000005,5.0,6.6,2.8,5.07,5.5,9.7,2.2,,,,,,,,3.0,5.0,2.6,5.21,4.1,6.2,3.7,4.4,2.0,3.2,3.9,7.3
12.07.2017,,,13.5,13.72,3.2,4.36,4.5,4.36,5.0,6.6,3.1,5.37,5.1,9.3,2.5,,1.3,,,,,,3.0,5.0,3.1,5.71,3.7,6.7,3.5,4.0,1.8,3.1,3.7,7.3
16.07.2017,,,13.2,13.42,3.3,4.46,3.8,3.6599999999999997,6.0,6.6,3.3,5.57,5.8,10.5,2.2,,1.5,,,,,,3.0,5.0,3.5,6.109999999999999,3.8,7.6,3.8,3.8,,3.0,3.6,7.6
17.07.2017,,,13.2,13.42,3.1,4.26,3.8,3.6599999999999997,6.0,6.6,3.4,5.67,5.9,11.5,2.2,,1.4,,,,,,3.0,5.0,3.4,6.01,4.2,8.0,3.4,3.8,2.2,3.0,3.8,7.5
18.07.2017,,,11.9,12.120000000000001,2.7,3.8600000000000003,3.8,3.6599999999999997,6.0,8.7,3.9,6.17,7.5,11.3,2.5,,1.5,,,,,,3.0,5.0,3.3,5.91,6.0,8.1,,3.7,,3.1,4.6,8.0
19.07.2017,,,11.1,11.32,3.4,4.56,4.8,4.66,6.0,6.9,4.1,6.369999999999999,5.8,12.5,2.5,,1.6,,,,,,3.0,5.0,3.8,6.41,3.5,8.1,3.3,3.9,2.0,3.1,3.8,7.9
20.07.2017,,,11.1,11.32,2.8,3.96,4.4,4.260000000000001,6.0,8.0,3.4,5.67,6.4,11.7,2.6,,1.5,,,13.0,,,3.0,5.3,3.4,6.01,4.0,8.1,,3.7,,3.1,4.0,7.9
23.07.2017,,,11.6,11.82,3.0,4.16,4.8,4.66,6.0,6.6,3.4,5.67,5.4,10.8,2.5,,1.2,,,,,,3.0,5.0,3.6,6.21,3.5,7.9,3.2,3.8,2.0,3.1,3.6,8.1
24.07.2017,,,10.5,10.72,3.0,4.16,4.7,4.5600000000000005,6.0,8.1,3.3,5.57,5.3,11.0,2.5,,1.4,,,,,,3.0,5.0,3.5,6.109999999999999,3.5,7.9,3.3,3.8,2.0,3.1,3.6,7.7
26.07.2017,,,9.0,9.22,3.3,4.46,4.1,3.9599999999999995,6.0,6.7,3.1,5.37,6.0,9.8,2.4,,1.5,,,,,,3.0,5.0,3.5,6.109999999999999,3.5,7.6,3.2,3.7,2.0,3.1,3.7,7.5
01.08.2017,,,7.7,7.92,2.9,4.06,2.9,2.76,6.0,8.7,3.2,5.470000000000001,5.0,8.1,3.0,,1.5,,,11.0,,,3.0,5.0,3.5,6.109999999999999,,7.0,,3.8,,3.4,4.0,7.3
02.08.2017,,,7.2,7.42,3.0,4.16,3.2,3.06,6.0,6.9,3.6,5.87,5.4,8.9,3.5,,1.4,,,11.0,,,3.0,5.0,3.8,6.41,3.5,7.1,3.4,4.0,2.2,3.6,3.2,6.6
06.08.2017,,,7.2,7.42,3.2,4.36,3.2,3.06,6.0,6.9,4.0,6.27,5.6,8.6,3.6,,1.4,,,10.0,,,3.0,5.0,4.3,6.91,3.3,6.8,3.6,3.9,,3.7,3.2,6.5
07.08.2017,,,7.1,7.319999999999999,3.2,4.36,3.2,3.06,6.0,6.9,4.0,6.27,5.6,8.5,3.7,,1.4,,,10.0,7.0,,3.0,5.0,4.2,6.8100000000000005,3.5,7.0,3.6,3.9,,3.8,3.2,6.5
08.08.2017,,,6.9,7.12,2.8,3.96,2.7,2.56,6.0,9.5,3.7,5.970000000000001,4.9,7.9,3.7,,1.3,,,,,7.0,3.0,5.0,3.9,6.51,,7.1,,4.0,,3.9,3.6,6.6
09.08.2017,,,7.0,7.22,2.9,4.06,3.2,3.06,6.0,7.1,3.7,5.970000000000001,5.6,8.3,4.0,,1.3,,,10.5,4.3,,3.0,5.0,4.2,6.8100000000000005,3.2,7.0,3.6,4.1,,3.5,3.2,6.4
10.08.2017,,,7.3,7.52,2.7,3.8600000000000003,3.0,2.86,6.0,8.9,3.5,5.77,5.8,8.3,4.4,,1.4,,,9.7,5.0,5.5,,,3.6,6.21,,7.0,,4.0,,3.7,4.0,6.8
13.08.2017,,,6.6,6.819999999999999,2.9,4.06,3.0,2.86,6.0,7.1,3.9,6.17,4.5,8.1,4.0,,1.4,,,9.8,4.0,6.2,,5.0,4.1,6.709999999999999,4.1,7.3,3.6,4.1,,3.9,4.4,7.0
14.08.2017,,,6.8,7.02,2.8,3.96,3.2,3.06,6.0,7.1,4.0,6.27,4.7,7.9,4.0,,1.4,,,8.7,4.4,7.1,,5.0,4.1,6.709999999999999,4.3,7.3,3.6,4.2,,4.0,5.0,6.7
15.08.2017,,,6.5,6.72,2.9,4.06,3.0,2.86,6.0,8.9,3.7,5.970000000000001,3.9,7.4,4.4,,1.4,,,8.0,3.0,6.1,,,4.1,6.709999999999999,5.1,7.3,,4.0,,3.9,,6.7
16.08.2017,,,6.7,6.92,2.8,3.96,3.1,2.96,6.0,6.7,3.7,5.970000000000001,2.5,7.4,4.0,,1.4,,,8.2,4.5,6.7,,5.0,3.9,6.51,,7.3,3.6,4.1,,4.0,,6.7
20.08.2017,,,6.3,6.52,2.9,4.06,3.1,2.96,6.0,7.1,4.0,6.27,4.8,7.7,4.3,,1.4,,,8.6,5.0,6.8,3.0,5.0,4.0,6.609999999999999,3.2,7.2,3.6,3.8,,5.4,3.1,6.5
21.08.2017,,,6.4,6.62,2.9,4.06,3.0,2.86,6.0,7.1,4.2,6.470000000000001,4.5,7.7,4.0,,1.4,,,8.9,4.8,6.5,3.0,5.0,4.3,6.91,3.2,7.5,3.6,3.8,,5.4,3.3,6.3
22.08.2017,,,6.3,6.52,2.9,4.06,3.0,2.86,6.0,9.5,4.2,6.470000000000001,5.9,7.6,4.1,,1.4,,,8.0,2.9,5.9,3.0,5.0,4.3,6.91,3.3,7.3,3.2,3.7,,5.8,3.4,6.4
23.08.2017,,,6.3,6.52,2.9,4.06,3.5,3.36,6.0,9.5,4.2,6.470000000000001,5.5,7.4,4.1,,1.4,,,8.2,4.0,6.2,3.0,5.0,4.3,6.91,3.5,7.4,3.1,3.8,,5.7,3.2,6.9
24.08.2017,,,6.3,6.52,2.8,3.96,3.7,3.56,6.0,7.1,4.8,7.07,5.3,7.6,4.0,,1.4,,,8.8,4.4,6.3,3.0,5.0,5.0,7.609999999999999,3.3,7.5,3.2,3.8,,5.7,3.0,6.3
03.09.2017,,16.0,6.6,6.819999999999999,3.7,4.86,4.0,3.86,6.0,7.8,4.6,6.869999999999999,4.8,7.5,4.0,,1.4,,,8.8,2.7,5.9,3.7,5.0,6.0,8.61,3.8,8.2,3.3,3.9,3.2,6.0,3.0,7.9
04.09.2017,,,6.5,6.72,2.9,4.06,4.4,4.260000000000001,6.0,7.8,4.6,6.869999999999999,4.3,7.5,4.0,,1.4,,,8.7,2.7,5.7,3.7,5.0,5.5,8.11,3.6,8.4,3.7,4.0,2.9,6.2,3.2,7.7
05.09.2017,,17.0,6.5,6.72,3.0,4.16,3.9,3.76,6.0,9.4,4.3,6.57,5.0,7.3,4.4,,1.4,,,8.9,3.3,6.1,3.0,4.8,6.5,9.11,4.0,8.7,3.3,4.4,,5.6,3.8,7.6
06.09.2017,,15.0,6.3,6.52,3.0,4.16,3.6,3.46,6.0,8.1,4.3,6.57,4.6,7.4,4.0,,1.4,,,8.7,3.3,6.0,3.7,5.0,6.9,9.51,3.6,8.8,3.6,4.2,2.9,6.2,3.2,7.6
07.09.2017,,,6.4,6.62,3.5,4.66,3.3,3.1599999999999997,6.0,9.4,4.6,6.869999999999999,4.9,7.4,4.5,,1.4,,,9.4,3.7,5.7,3.0,4.7,6.8,9.41,5.0,8.6,,4.4,,6.2,,7.6
10.09.2017,,,6.4,6.62,3.3,4.46,2.8,2.6599999999999997,6.0,8.1,4.9,7.17,5.0,7.4,4.0,,1.4,,,8.6,3.6,6.0,3.4,5.0,7.1,9.709999999999999,3.6,9.2,3.8,4.3,4.7,8.3,4.0,7.9
11.09.2017,,,6.4,6.62,3.2,4.36,2.8,2.6599999999999997,6.0,8.1,4.8,7.07,5.0,7.0,3.2,,1.4,,,8.7,3.9,5.9,3.7,5.0,7.1,9.709999999999999,3.9,9.0,3.8,4.4,4.7,8.6,3.5,8.0
12.09.2017,,,6.3,6.52,3.4,4.56,3.2,3.06,,8.0,4.8,7.07,4.0,6.9,3.3,,1.4,,,9.1,4.0,5.8,3.5,4.6,6.7,9.31,,9.2,4.0,4.4,,7.1,,8.1
13.09.2017,,,6.4,6.62,3.2,4.36,3.7,3.56,6.0,6.6,5.2,7.470000000000001,5.0,7.3,3.3,,1.5,,4.5,9.0,3.5,6.1,4.1,5.2,6.8,9.41,4.1,9.1,3.8,4.4,,7.2,3.9,7.9
14.09.2017,,,6.2,6.42,3.8,4.96,4.3,4.16,6.0,8.7,5.2,7.470000000000001,,6.9,3.3,,1.5,,6.0,9.2,3.3,5.6,3.5,4.6,6.6,9.209999999999999,4.0,9.0,,4.4,,7.2,3.0,8.0
17.09.2017,,14.6,6.1,6.319999999999999,3.6,4.76,3.8,3.6599999999999997,6.0,7.8,5.6,7.869999999999999,5.0,7.2,3.2,,1.5,,4.5,9.6,3.6,6.2,4.1,5.0,7.3,9.91,4.3,9.4,3.8,4.4,,7.3,3.6,8.8
